date,sector,industry,ratio,n_firms
2018-06-29,Healthcare,Healthcare Plans,0.9391,6
2018-07-31,Healthcare,Healthcare Plans,0.9255,6
2018-08-31,Healthcare,Healthcare Plans,0.9451,6
2018-09-28,Healthcare,Healthcare Plans,0.9623,6
2018-10-31,Healthcare,Healthcare Plans,0.9568,6
2018-11-30,Healthcare,Healthcare Plans,0.9577,6
2018-12-31,Healthcare,Healthcare Plans,0.9688,6
2019-01-31,Healthcare,Healthcare Plans,0.8738,6
2019-02-28,Healthcare,Healthcare Plans,0.8509,6
2019-03-29,Healthcare,Healthcare Plans,0.8478,6
2019-04-30,Healthcare,Healthcare Plans,0.8170,6
2019-05-31,Healthcare,Healthcare Plans,0.8748,6
2019-06-28,Healthcare,Healthcare Plans,0.9032,6
2019-07-31,Healthcare,Healthcare Plans,0.9919,6
2019-08-30,Healthcare,Healthcare Plans,0.9690,6
2019-09-30,Healthcare,Healthcare Plans,0.9731,6
2019-10-31,Healthcare,Healthcare Plans,0.9774,6
2019-11-29,Healthcare,Healthcare Plans,0.9855,6
2019-12-31,Healthcare,Healthcare Plans,0.9879,6
2020-01-31,Healthcare,Healthcare Plans,1.0454,6
2020-02-28,Healthcare,Healthcare Plans,1.0772,6
2020-03-31,Healthcare,Healthcare Plans,1.1271,6
2020-04-30,Healthcare,Healthcare Plans,1.1634,6
2020-05-29,Healthcare,Healthcare Plans,1.1804,6
2020-06-30,Healthcare,Healthcare Plans,1.2716,6
2020-07-31,Healthcare,Healthcare Plans,1.2522,6
2020-08-31,Healthcare,Healthcare Plans,1.2614,6
2020-09-30,Healthcare,Healthcare Plans,1.2612,6
2020-10-30,Healthcare,Healthcare Plans,1.2564,6
2020-11-30,Healthcare,Healthcare Plans,1.2341,6
2020-12-31,Healthcare,Healthcare Plans,1.2090,6
2021-01-29,Healthcare,Healthcare Plans,1.2148,6
2021-02-26,Healthcare,Healthcare Plans,1.2167,6
2021-03-31,Healthcare,Healthcare Plans,1.2349,6
2021-04-30,Healthcare,Healthcare Plans,1.2183,6
2021-05-28,Healthcare,Healthcare Plans,1.1977,6
2021-06-30,Healthcare,Healthcare Plans,1.0926,6
2021-07-30,Healthcare,Healthcare Plans,1.0758,6
2021-08-31,Healthcare,Healthcare Plans,1.0611,6
2021-09-30,Healthcare,Healthcare Plans,1.0388,6
2021-10-29,Healthcare,Healthcare Plans,1.0512,6
2021-11-30,Healthcare,Healthcare Plans,1.0813,6
2021-12-31,Healthcare,Healthcare Plans,1.0978,6
2022-01-31,Healthcare,Healthcare Plans,1.0913,6
2022-02-28,Healthcare,Healthcare Plans,1.0739,6
2022-03-31,Healthcare,Healthcare Plans,1.0649,7
2022-04-29,Healthcare,Healthcare Plans,1.0479,7
2022-05-31,Healthcare,Healthcare Plans,1.0095,7
2022-06-30,Healthcare,Healthcare Plans,0.8872,7
2022-07-29,Healthcare,Healthcare Plans,0.8353,7
2022-08-31,Healthcare,Healthcare Plans,0.8116,7
2022-09-30,Healthcare,Healthcare Plans,0.7815,7
2022-10-31,Healthcare,Healthcare Plans,0.7807,7
2022-11-30,Healthcare,Healthcare Plans,0.7820,7
2022-12-30,Healthcare,Healthcare Plans,0.7736,7
2023-01-31,Healthcare,Healthcare Plans,0.7639,7
2023-02-28,Healthcare,Healthcare Plans,0.7729,7
2023-03-31,Healthcare,Healthcare Plans,0.7720,7
2023-04-28,Healthcare,Healthcare Plans,0.7627,7
2023-05-31,Healthcare,Healthcare Plans,0.7872,7
2023-06-30,Healthcare,Healthcare Plans,0.8044,7
2023-07-31,Healthcare,Healthcare Plans,0.8404,7
2023-08-31,Healthcare,Healthcare Plans,0.8625,7
2023-09-29,Healthcare,Healthcare Plans,0.9474,7
2023-10-31,Healthcare,Healthcare Plans,0.9607,7
2023-11-30,Healthcare,Healthcare Plans,0.9837,7
2023-12-29,Healthcare,Healthcare Plans,1.0114,7
2024-01-31,Healthcare,Healthcare Plans,1.0165,7
2024-02-29,Healthcare,Healthcare Plans,1.0138,7
2024-03-28,Healthcare,Healthcare Plans,1.0293,7
2024-04-30,Healthcare,Healthcare Plans,1.0349,7
2024-05-31,Healthcare,Healthcare Plans,1.0554,7
2024-06-28,Healthcare,Healthcare Plans,1.1086,7
2024-07-31,Healthcare,Healthcare Plans,1.0698,7
2024-08-30,Healthcare,Healthcare Plans,1.1136,7
2024-09-30,Healthcare,Healthcare Plans,1.0930,7
2024-10-31,Healthcare,Healthcare Plans,1.0739,7
2024-11-29,Healthcare,Healthcare Plans,1.0662,7
2024-12-31,Healthcare,Healthcare Plans,1.0817,7
2025-01-31,Healthcare,Healthcare Plans,1.2010,7
2025-02-28,Healthcare,Healthcare Plans,1.2205,7
2025-03-31,Healthcare,Healthcare Plans,1.3568,7
2025-04-30,Healthcare,Healthcare Plans,1.3802,7
2025-05-30,Healthcare,Healthcare Plans,1.4422,7
2025-06-30,Healthcare,Healthcare Plans,1.3692,7
2025-07-31,Healthcare,Healthcare Plans,1.5012,7
2025-08-29,Healthcare,Healthcare Plans,1.7267,7
2025-09-30,Healthcare,Healthcare Plans,1.7736,7
2025-10-31,Healthcare,Healthcare Plans,1.8830,7
2025-11-28,Healthcare,Healthcare Plans,1.9305,7
2025-12-31,Healthcare,Healthcare Plans,1.9750,7
2026-01-30,Healthcare,Healthcare Plans,1.9715,7
2026-02-27,Healthcare,Healthcare Plans,1.9604,7
2026-03-31,Healthcare,Healthcare Plans,1.9546,6
2026-04-30,Healthcare,Healthcare Plans,2.2230,6
2026-05-29,Healthcare,Healthcare Plans,2.2351,6
2026-06-30,Healthcare,Healthcare Plans,2.2723,6
2026-07-31,Healthcare,Healthcare Plans,2.5377,6
2026-08-12,Healthcare,Healthcare Plans,2.4133,6
2013-01-31,Healthcare,Medical Devices,0.9802,6
2013-02-28,Healthcare,Medical Devices,0.9641,6
2013-03-28,Healthcare,Medical Devices,0.9385,6
2013-04-30,Healthcare,Medical Devices,0.9383,6
2013-05-31,Healthcare,Medical Devices,0.9340,6
2013-06-28,Healthcare,Medical Devices,0.9479,6
2013-07-31,Healthcare,Medical Devices,0.9957,6
2013-08-30,Healthcare,Medical Devices,1.0372,6
2013-09-30,Healthcare,Medical Devices,1.0562,6
2013-10-31,Healthcare,Medical Devices,1.0672,6
2013-11-29,Healthcare,Medical Devices,1.0869,6
2013-12-31,Healthcare,Medical Devices,1.0790,6
2014-01-31,Healthcare,Medical Devices,1.0387,6
2014-02-28,Healthcare,Medical Devices,1.0507,6
2014-03-31,Healthcare,Medical Devices,1.0746,6
2014-04-30,Healthcare,Medical Devices,1.1161,6
2014-05-30,Healthcare,Medical Devices,1.1333,6
2014-06-30,Healthcare,Medical Devices,1.1390,6
2014-07-31,Healthcare,Medical Devices,1.0564,6
2014-08-29,Healthcare,Medical Devices,1.0363,6
2014-09-30,Healthcare,Medical Devices,1.0339,6
2014-10-31,Healthcare,Medical Devices,1.0097,6
2014-11-28,Healthcare,Medical Devices,1.0136,6
2014-12-31,Healthcare,Medical Devices,1.0186,6
2015-01-30,Healthcare,Medical Devices,0.9810,6
2015-02-27,Healthcare,Medical Devices,1.0159,6
2015-03-31,Healthcare,Medical Devices,1.0196,6
2015-04-30,Healthcare,Medical Devices,1.0113,6
2015-05-29,Healthcare,Medical Devices,1.0398,6
2015-06-30,Healthcare,Medical Devices,1.0499,6
2015-07-31,Healthcare,Medical Devices,1.0758,6
2015-08-31,Healthcare,Medical Devices,1.0745,6
2015-09-30,Healthcare,Medical Devices,1.0807,6
2015-10-30,Healthcare,Medical Devices,1.0749,6
2015-11-30,Healthcare,Medical Devices,1.0513,6
2015-12-31,Healthcare,Medical Devices,1.0822,6
2016-01-29,Healthcare,Medical Devices,1.0804,6
2016-02-29,Healthcare,Medical Devices,1.0727,6
2016-03-31,Healthcare,Medical Devices,1.0678,6
2016-04-29,Healthcare,Medical Devices,1.0453,6
2016-05-31,Healthcare,Medical Devices,1.0321,6
2016-06-30,Healthcare,Medical Devices,1.0435,6
2016-07-29,Healthcare,Medical Devices,1.0389,6
2016-08-31,Healthcare,Medical Devices,1.0435,6
2016-09-30,Healthcare,Medical Devices,1.0310,6
2016-10-31,Healthcare,Medical Devices,1.0369,6
2016-11-30,Healthcare,Medical Devices,1.0503,6
2016-12-30,Healthcare,Medical Devices,1.0422,6
2017-01-31,Healthcare,Medical Devices,1.1167,7
2017-02-28,Healthcare,Medical Devices,1.1782,6
2017-03-31,Healthcare,Medical Devices,1.1910,6
2017-04-28,Healthcare,Medical Devices,1.2362,6
2017-05-31,Healthcare,Medical Devices,1.2599,6
2017-06-30,Healthcare,Medical Devices,1.2493,6
2017-07-31,Healthcare,Medical Devices,1.2682,6
2017-08-31,Healthcare,Medical Devices,1.2437,6
2017-09-29,Healthcare,Medical Devices,1.2246,6
2017-10-31,Healthcare,Medical Devices,1.2252,6
2017-11-30,Healthcare,Medical Devices,1.2170,6
2017-12-29,Healthcare,Medical Devices,1.2152,6
2018-01-31,Healthcare,Medical Devices,1.1438,6
2018-02-28,Healthcare,Medical Devices,1.0354,6
2018-03-29,Healthcare,Medical Devices,1.0604,6
2018-04-30,Healthcare,Medical Devices,1.0742,6
2018-05-31,Healthcare,Medical Devices,1.0087,6
2018-06-29,Healthcare,Medical Devices,0.9420,6
2018-07-31,Healthcare,Medical Devices,0.9377,6
2018-08-31,Healthcare,Medical Devices,0.9479,6
2018-09-28,Healthcare,Medical Devices,0.9496,6
2018-10-31,Healthcare,Medical Devices,0.9496,6
2018-11-30,Healthcare,Medical Devices,0.9426,6
2018-12-31,Healthcare,Medical Devices,0.9518,6
2019-01-31,Healthcare,Medical Devices,0.8399,6
2019-02-28,Healthcare,Medical Devices,0.8127,6
2019-03-29,Healthcare,Medical Devices,0.8304,6
2019-04-30,Healthcare,Medical Devices,0.8368,6
2019-05-31,Healthcare,Medical Devices,0.8320,6
2019-06-28,Healthcare,Medical Devices,0.8370,6
2019-07-31,Healthcare,Medical Devices,0.8598,6
2019-08-30,Healthcare,Medical Devices,0.8449,6
2019-09-30,Healthcare,Medical Devices,0.8497,6
2019-10-31,Healthcare,Medical Devices,0.8590,6
2019-11-29,Healthcare,Medical Devices,0.8592,6
2019-12-31,Healthcare,Medical Devices,0.8672,7
2020-01-31,Healthcare,Medical Devices,0.9125,7
2020-02-28,Healthcare,Medical Devices,0.9220,7
2020-03-31,Healthcare,Medical Devices,0.9177,7
2020-04-30,Healthcare,Medical Devices,0.9447,7
2020-05-29,Healthcare,Medical Devices,0.9251,8
2020-06-30,Healthcare,Medical Devices,1.0228,9
2020-07-31,Healthcare,Medical Devices,1.0262,9
2020-08-31,Healthcare,Medical Devices,1.0415,9
2020-09-30,Healthcare,Medical Devices,1.0547,9
2020-10-30,Healthcare,Medical Devices,1.0498,9
2020-11-30,Healthcare,Medical Devices,1.0435,9
2020-12-31,Healthcare,Medical Devices,1.0181,9
2021-01-29,Healthcare,Medical Devices,1.0256,9
2021-02-26,Healthcare,Medical Devices,1.0222,9
2021-03-31,Healthcare,Medical Devices,1.0312,9
2021-04-30,Healthcare,Medical Devices,1.0225,9
2021-05-28,Healthcare,Medical Devices,1.0288,9
2021-06-30,Healthcare,Medical Devices,0.9853,9
2021-07-30,Healthcare,Medical Devices,0.9703,9
2021-08-31,Healthcare,Medical Devices,0.9593,9
2021-09-30,Healthcare,Medical Devices,0.9365,9
2021-10-29,Healthcare,Medical Devices,0.9418,9
2021-11-30,Healthcare,Medical Devices,0.9550,9
2021-12-31,Healthcare,Medical Devices,0.9715,9
2022-01-31,Healthcare,Medical Devices,0.9701,9
2022-02-28,Healthcare,Medical Devices,0.9632,9
2022-03-31,Healthcare,Medical Devices,0.9680,9
2022-04-29,Healthcare,Medical Devices,0.9451,9
2022-05-31,Healthcare,Medical Devices,0.9461,9
2022-06-30,Healthcare,Medical Devices,0.9327,9
2022-07-29,Healthcare,Medical Devices,0.8977,9
2022-08-31,Healthcare,Medical Devices,0.8901,9
2022-09-30,Healthcare,Medical Devices,0.8641,9
2022-10-31,Healthcare,Medical Devices,0.8600,9
2022-11-30,Healthcare,Medical Devices,0.8639,9
2022-12-30,Healthcare,Medical Devices,0.8678,9
2023-01-31,Healthcare,Medical Devices,0.8635,10
2023-02-28,Healthcare,Medical Devices,0.8707,10
2023-03-31,Healthcare,Medical Devices,0.8694,11
2023-04-28,Healthcare,Medical Devices,0.8743,11
2023-05-31,Healthcare,Medical Devices,0.8842,11
2023-06-30,Healthcare,Medical Devices,0.8843,11
2023-07-31,Healthcare,Medical Devices,0.8950,11
2023-08-31,Healthcare,Medical Devices,0.8921,11
2023-09-29,Healthcare,Medical Devices,0.9046,11
2023-10-31,Healthcare,Medical Devices,0.9071,11
2023-11-30,Healthcare,Medical Devices,0.9078,11
2023-12-29,Healthcare,Medical Devices,0.9108,11
2024-01-31,Healthcare,Medical Devices,0.9515,11
2024-02-29,Healthcare,Medical Devices,0.9666,11
2024-03-28,Healthcare,Medical Devices,0.9665,11
2024-04-30,Healthcare,Medical Devices,0.9752,11
2024-05-31,Healthcare,Medical Devices,0.9703,11
2024-06-28,Healthcare,Medical Devices,0.9577,11
2024-07-31,Healthcare,Medical Devices,0.9223,11
2024-08-30,Healthcare,Medical Devices,0.9182,11
2024-09-30,Healthcare,Medical Devices,0.9238,10
2024-10-31,Healthcare,Medical Devices,0.9375,10
2024-11-29,Healthcare,Medical Devices,0.9323,10
2024-12-31,Healthcare,Medical Devices,0.9379,10
2025-01-31,Healthcare,Medical Devices,0.9120,10
2025-02-28,Healthcare,Medical Devices,0.8960,10
2025-03-31,Healthcare,Medical Devices,0.8859,10
2025-04-30,Healthcare,Medical Devices,0.8941,10
2025-05-30,Healthcare,Medical Devices,0.8967,10
2025-06-30,Healthcare,Medical Devices,0.8703,10
2025-07-31,Healthcare,Medical Devices,0.8917,10
2025-08-29,Healthcare,Medical Devices,0.8978,10
2025-09-30,Healthcare,Medical Devices,0.9016,10
2025-10-31,Healthcare,Medical Devices,0.9052,10
2025-11-28,Healthcare,Medical Devices,0.9151,10
2025-12-31,Healthcare,Medical Devices,0.9314,10
2026-01-30,Healthcare,Medical Devices,0.9098,10
2026-02-27,Healthcare,Medical Devices,0.9048,10
2026-03-31,Healthcare,Medical Devices,0.9140,10
2026-04-30,Healthcare,Medical Devices,0.9193,10
2026-05-29,Healthcare,Medical Devices,0.9406,10
2026-06-30,Healthcare,Medical Devices,0.9774,10
2026-07-31,Healthcare,Medical Devices,1.1110,10
2026-08-12,Healthcare,Medical Devices,1.1312,10
2016-03-31,Healthcare,Medical Instruments & Supplies,1.1011,6
2016-04-29,Healthcare,Medical Instruments & Supplies,1.0110,6
2016-05-31,Healthcare,Medical Instruments & Supplies,1.0397,6
2016-06-30,Healthcare,Medical Instruments & Supplies,1.0578,6
2016-07-29,Healthcare,Medical Instruments & Supplies,1.0001,6
2016-08-31,Healthcare,Medical Instruments & Supplies,0.9997,6
2016-09-30,Healthcare,Medical Instruments & Supplies,0.9960,7
2016-10-31,Healthcare,Medical Instruments & Supplies,0.9854,7
2016-11-30,Healthcare,Medical Instruments & Supplies,1.0304,7
2016-12-30,Healthcare,Medical Instruments & Supplies,1.0162,7
2017-01-31,Healthcare,Medical Instruments & Supplies,1.0582,7
2017-02-28,Healthcare,Medical Instruments & Supplies,1.1136,7
2017-03-31,Healthcare,Medical Instruments & Supplies,1.1316,7
2017-04-28,Healthcare,Medical Instruments & Supplies,1.2063,7
2017-05-31,Healthcare,Medical Instruments & Supplies,1.2043,7
2017-06-30,Healthcare,Medical Instruments & Supplies,1.1709,8
2017-07-31,Healthcare,Medical Instruments & Supplies,1.1845,9
2017-08-31,Healthcare,Medical Instruments & Supplies,1.1622,9
2017-09-29,Healthcare,Medical Instruments & Supplies,1.1576,9
2017-10-31,Healthcare,Medical Instruments & Supplies,1.1818,9
2017-11-30,Healthcare,Medical Instruments & Supplies,1.2118,9
2017-12-29,Healthcare,Medical Instruments & Supplies,1.2177,9
2018-01-31,Healthcare,Medical Instruments & Supplies,1.1748,9
2018-02-28,Healthcare,Medical Instruments & Supplies,1.1099,9
2018-03-29,Healthcare,Medical Instruments & Supplies,1.2183,9
2018-04-30,Healthcare,Medical Instruments & Supplies,1.2609,9
2018-05-31,Healthcare,Medical Instruments & Supplies,1.1704,9
2018-06-29,Healthcare,Medical Instruments & Supplies,1.0822,9
2018-07-31,Healthcare,Medical Instruments & Supplies,1.0780,9
2018-08-31,Healthcare,Medical Instruments & Supplies,1.0861,9
2018-09-28,Healthcare,Medical Instruments & Supplies,1.0852,9
2018-10-31,Healthcare,Medical Instruments & Supplies,1.0786,9
2018-11-30,Healthcare,Medical Instruments & Supplies,1.0802,9
2018-12-31,Healthcare,Medical Instruments & Supplies,1.0814,9
2019-01-31,Healthcare,Medical Instruments & Supplies,0.9959,10
2019-02-28,Healthcare,Medical Instruments & Supplies,1.0014,10
2019-03-29,Healthcare,Medical Instruments & Supplies,1.0017,10
2019-04-30,Healthcare,Medical Instruments & Supplies,0.9990,10
2019-05-31,Healthcare,Medical Instruments & Supplies,1.0040,10
2019-06-28,Healthcare,Medical Instruments & Supplies,1.0181,10
2019-07-31,Healthcare,Medical Instruments & Supplies,1.0663,10
2019-08-30,Healthcare,Medical Instruments & Supplies,1.0507,10
2019-09-30,Healthcare,Medical Instruments & Supplies,1.0546,10
2019-10-31,Healthcare,Medical Instruments & Supplies,1.0604,10
2019-11-29,Healthcare,Medical Instruments & Supplies,1.0510,10
2019-12-31,Healthcare,Medical Instruments & Supplies,1.0559,10
2020-01-31,Healthcare,Medical Instruments & Supplies,1.1046,10
2020-02-28,Healthcare,Medical Instruments & Supplies,1.1052,10
2020-03-31,Healthcare,Medical Instruments & Supplies,1.1072,10
2020-04-30,Healthcare,Medical Instruments & Supplies,1.1174,10
2020-05-29,Healthcare,Medical Instruments & Supplies,1.0525,11
2020-06-30,Healthcare,Medical Instruments & Supplies,1.0752,11
2020-07-31,Healthcare,Medical Instruments & Supplies,1.0513,11
2020-08-31,Healthcare,Medical Instruments & Supplies,1.0604,11
2020-09-30,Healthcare,Medical Instruments & Supplies,1.0636,11
2020-10-30,Healthcare,Medical Instruments & Supplies,1.0597,11
2020-11-30,Healthcare,Medical Instruments & Supplies,1.0448,11
2020-12-31,Healthcare,Medical Instruments & Supplies,1.0208,11
2021-01-29,Healthcare,Medical Instruments & Supplies,1.0207,11
2021-02-26,Healthcare,Medical Instruments & Supplies,1.0132,11
2021-03-31,Healthcare,Medical Instruments & Supplies,1.0181,11
2021-04-30,Healthcare,Medical Instruments & Supplies,1.0115,10
2021-05-28,Healthcare,Medical Instruments & Supplies,1.0187,10
2021-06-30,Healthcare,Medical Instruments & Supplies,0.9704,10
2021-07-30,Healthcare,Medical Instruments & Supplies,0.9653,10
2021-08-31,Healthcare,Medical Instruments & Supplies,0.9544,10
2021-09-30,Healthcare,Medical Instruments & Supplies,0.9432,10
2021-10-29,Healthcare,Medical Instruments & Supplies,0.9349,10
2021-11-30,Healthcare,Medical Instruments & Supplies,0.9580,10
2021-12-31,Healthcare,Medical Instruments & Supplies,0.9836,10
2022-01-31,Healthcare,Medical Instruments & Supplies,0.9820,10
2022-02-28,Healthcare,Medical Instruments & Supplies,0.9694,10
2022-03-31,Healthcare,Medical Instruments & Supplies,0.9711,10
2022-04-29,Healthcare,Medical Instruments & Supplies,0.9488,10
2022-05-31,Healthcare,Medical Instruments & Supplies,0.9271,10
2022-06-30,Healthcare,Medical Instruments & Supplies,0.9165,10
2022-07-29,Healthcare,Medical Instruments & Supplies,0.9181,10
2022-08-31,Healthcare,Medical Instruments & Supplies,0.8954,10
2022-09-30,Healthcare,Medical Instruments & Supplies,0.8738,10
2022-10-31,Healthcare,Medical Instruments & Supplies,0.8724,10
2022-11-30,Healthcare,Medical Instruments & Supplies,0.8866,10
2022-12-30,Healthcare,Medical Instruments & Supplies,0.8917,10
2023-01-31,Healthcare,Medical Instruments & Supplies,0.9117,10
2023-02-28,Healthcare,Medical Instruments & Supplies,0.9264,10
2023-03-31,Healthcare,Medical Instruments & Supplies,0.9240,10
2023-04-28,Healthcare,Medical Instruments & Supplies,0.9210,10
2023-05-31,Healthcare,Medical Instruments & Supplies,0.9431,10
2023-06-30,Healthcare,Medical Instruments & Supplies,0.9438,10
2023-07-31,Healthcare,Medical Instruments & Supplies,0.9491,10
2023-08-31,Healthcare,Medical Instruments & Supplies,0.9673,10
2023-09-29,Healthcare,Medical Instruments & Supplies,0.9862,10
2023-10-31,Healthcare,Medical Instruments & Supplies,0.9861,10
2023-11-30,Healthcare,Medical Instruments & Supplies,0.9822,10
